2025-06-26 20:17:25,1 fingers,drowsy,0
2025-06-26 20:17:25,Thumbs Up,neutral,0
2025-06-26 20:17:25,Fist,drowsy,0
2025-06-26 20:17:25,Fist,drowsy,0
2025-06-26 20:17:25,Fist,neutral,0
2025-06-26 20:17:25,Fist,active,1
2025-06-26 20:21:42,Thumbs Up,active,1
2025-06-26 20:21:49,Unknown,drowsy,0
2025-06-26 20:21:50,Unknown,active,0
2025-06-26 20:21:50,Unknown,active,0
2025-06-26 20:21:50,Unknown,neutral,0
2025-06-26 20:21:50,Unknown,drowsy,0
2025-06-26 20:21:50,Unknown,drowsy,0
2025-06-26 20:21:50,Unknown,active,0
2025-06-26 20:21:50,Unknown,active,0
2025-06-26 20:21:50,Unknown,drowsy,0
2025-06-26 20:21:50,Unknown,active,0
2025-06-26 20:21:50,Unknown,neutral,0
2025-06-26 20:21:50,Unknown,active,0
2025-06-26 20:21:50,Unknown,neutral,0
2025-06-26 20:21:50,Unknown,neutral,0
2025-06-26 20:21:50,Unknown,drowsy,0
2025-06-26 20:21:50,Unknown,active,0
2025-06-26 20:21:51,Unknown,drowsy,0
2025-06-26 20:21:51,Unknown,neutral,0
2025-06-26 20:21:51,Unknown,active,0
2025-06-26 20:21:51,Unknown,neutral,0
2025-06-26 20:21:51,Unknown,drowsy,0
2025-06-26 20:21:51,Unknown,drowsy,0
2025-06-26 20:21:51,Unknown,active,0
2025-06-26 20:21:51,Unknown,drowsy,0
2025-06-26 20:21:51,Unknown,neutral,0
2025-06-26 20:21:51,Unknown,active,0
2025-06-26 20:21:51,Unknown,active,0
2025-06-26 20:21:51,Unknown,drowsy,0
2025-06-26 20:21:52,Unknown,neutral,0
2025-06-26 20:21:52,Unknown,active,0
2025-06-26 20:21:52,Unknown,drowsy,0
2025-06-26 20:21:52,Unknown,neutral,0
2025-06-26 20:21:52,Unknown,neutral,0
2025-06-26 20:21:52,Unknown,neutral,0
2025-06-26 20:21:52,Unknown,drowsy,0
2025-06-26 20:21:52,Unknown,drowsy,0
2025-06-26 20:21:52,Unknown,neutral,0
2025-06-26 20:21:52,Unknown,active,0
2025-06-26 20:21:52,Unknown,active,0
2025-06-26 20:21:52,Unknown,drowsy,0
2025-06-26 20:21:52,Unknown,active,0
2025-06-26 20:21:53,Unknown,drowsy,0
2025-06-26 20:21:53,Unknown,active,0
2025-06-26 20:21:53,Unknown,drowsy,0
2025-06-26 20:21:53,Unknown,drowsy,0
2025-06-26 20:21:53,Unknown,drowsy,0
2025-06-26 20:21:53,Unknown,neutral,0
2025-06-26 20:21:53,Unknown,active,0
2025-06-26 20:21:53,Unknown,active,0
2025-06-26 20:21:53,Unknown,active,0
2025-06-26 20:21:53,Unknown,neutral,0
2025-06-26 20:21:53,Unknown,drowsy,0
2025-06-26 20:21:53,Unknown,drowsy,0
2025-06-26 20:21:53,Unknown,drowsy,0
2025-06-26 20:21:54,Unknown,active,0
2025-06-26 20:21:54,Unknown,drowsy,0
2025-06-26 20:21:54,Unknown,drowsy,0
2025-06-26 20:21:54,Unknown,neutral,0
2025-06-26 20:21:54,Unknown,active,0
2025-06-26 20:21:54,Unknown,active,0
2025-06-26 20:21:54,Unknown,active,0
2025-06-26 20:21:54,Unknown,neutral,0
2025-06-26 20:21:54,Unknown,drowsy,0
2025-06-26 20:21:54,Unknown,active,0
2025-06-26 20:21:54,Unknown,active,0
2025-06-26 20:21:54,Unknown,neutral,0
2025-06-26 20:21:55,Unknown,neutral,0
2025-06-26 20:21:55,Unknown,neutral,0
2025-06-26 20:21:55,Unknown,neutral,0
2025-06-26 20:21:55,Unknown,active,0
2025-06-26 20:21:55,Unknown,neutral,0
2025-06-26 20:21:55,Unknown,active,0
2025-06-26 20:21:55,Unknown,drowsy,0
2025-06-26 20:21:55,Unknown,drowsy,0
2025-06-26 20:21:55,Unknown,neutral,0
2025-06-26 20:21:55,Unknown,neutral,0
2025-06-26 20:21:55,Unknown,neutral,0
2025-06-26 20:21:55,Unknown,active,0
2025-06-26 20:21:55,Unknown,neutral,0
2025-06-26 20:21:56,Unknown,drowsy,0
2025-06-26 20:21:56,Unknown,neutral,0
2025-06-26 20:21:56,Unknown,drowsy,0
2025-06-26 20:21:56,Unknown,active,0
2025-06-26 20:21:56,Unknown,drowsy,0
2025-06-26 20:21:56,Unknown,active,0
2025-06-26 20:21:56,Unknown,neutral,0
2025-06-26 20:21:56,Unknown,active,0
2025-06-26 20:21:56,Unknown,neutral,0
2025-06-26 20:21:56,Unknown,neutral,0
2025-06-26 20:21:56,Unknown,neutral,0
2025-06-26 20:21:56,Unknown,drowsy,0
2025-06-26 20:21:57,Victory,neutral,0
2025-06-26 20:21:57,Victory,active,1
2025-06-26 20:21:59,Thumbs Up,drowsy,0
2025-06-26 20:21:59,Thumbs Up,drowsy,0
2025-06-26 20:21:59,Thumbs Up,neutral,0
2025-06-26 20:21:59,Thumbs Up,drowsy,0
2025-06-26 20:22:00,Thumbs Up,drowsy,0
2025-06-26 20:22:00,Thumbs Up,drowsy,0
2025-06-26 20:22:00,Fist,drowsy,0
2025-06-26 20:22:00,Fist,neutral,0
2025-06-26 20:22:00,Fist,neutral,0
2025-06-26 20:22:00,Fist,drowsy,0
2025-06-26 20:22:00,Fist,neutral,0
2025-06-26 20:22:34,Unknown,drowsy,0
2025-06-26 20:22:34,Unknown,drowsy,0
2025-06-26 20:22:34,Unknown,active,0
2025-06-26 20:22:34,Unknown,neutral,0
2025-06-26 20:22:34,Unknown,drowsy,0
2025-06-26 20:22:35,Unknown,neutral,0
2025-06-26 20:22:35,Unknown,drowsy,0
2025-06-26 20:22:35,Unknown,drowsy,0
2025-06-26 20:22:35,Unknown,drowsy,0
2025-06-26 20:22:35,Unknown,neutral,0
2025-06-26 20:22:35,Unknown,drowsy,0
2025-06-26 20:22:36,Unknown,drowsy,0
2025-06-26 20:22:36,Unknown,neutral,0
2025-06-26 20:22:36,Unknown,drowsy,0
2025-06-26 20:22:36,Unknown,active,0
2025-06-26 20:22:36,Victory,drowsy,0
2025-06-26 20:22:37,Unknown,neutral,0
2025-06-26 20:22:40,Unknown,drowsy,0
2025-06-26 20:22:40,Unknown,neutral,0
2025-06-26 20:22:41,Unknown,active,0
2025-06-26 20:22:41,Unknown,drowsy,0
2025-06-26 20:22:41,Unknown,drowsy,0
2025-06-26 20:22:41,Unknown,drowsy,0
2025-06-26 20:22:41,Unknown,active,0
2025-06-26 20:22:41,Unknown,active,0
2025-06-26 20:22:41,Unknown,drowsy,0
2025-06-26 20:22:41,Unknown,drowsy,0
2025-06-26 20:22:41,Unknown,active,0
2025-06-26 20:22:41,Unknown,drowsy,0
2025-06-26 20:22:41,Unknown,active,0
2025-06-26 20:22:42,Unknown,drowsy,0
2025-06-26 20:22:42,Unknown,active,0
2025-06-26 20:22:42,Unknown,active,0
2025-06-26 20:22:42,Unknown,drowsy,0
2025-06-26 20:22:42,Unknown,active,0
2025-06-26 20:22:42,Unknown,active,0
2025-06-26 20:22:42,Unknown,drowsy,0
2025-06-26 20:22:42,Unknown,active,0
2025-06-26 20:22:42,Unknown,drowsy,0
2025-06-26 20:22:42,Unknown,neutral,0
2025-06-26 20:22:42,Unknown,active,0
2025-06-26 20:22:42,Unknown,neutral,0
2025-06-26 20:22:43,Unknown,neutral,0
2025-06-26 20:22:43,Unknown,drowsy,0
2025-06-26 20:22:43,Unknown,neutral,0
2025-06-26 20:22:43,Unknown,neutral,0
2025-06-26 20:22:43,Unknown,active,0
2025-06-26 20:22:43,Unknown,active,0
2025-06-26 20:22:43,Unknown,drowsy,0
2025-06-26 20:22:43,Unknown,active,0
2025-06-26 20:22:43,Unknown,drowsy,0
2025-06-26 20:22:43,Unknown,drowsy,0
2025-06-26 20:22:44,Unknown,neutral,0
2025-06-26 20:22:44,Unknown,drowsy,0
2025-06-26 20:22:44,Unknown,drowsy,0
2025-06-26 20:22:44,Unknown,neutral,0
2025-06-26 20:22:44,Unknown,neutral,0
2025-06-26 20:22:44,Unknown,active,0
2025-06-26 20:22:44,Unknown,drowsy,0
2025-06-26 20:22:44,Unknown,drowsy,0
2025-06-26 20:22:44,Unknown,drowsy,0
2025-06-26 20:22:44,Unknown,neutral,0
2025-06-26 20:22:44,Unknown,neutral,0
2025-06-26 20:22:44,Unknown,neutral,0
2025-06-26 20:22:44,Unknown,neutral,0
2025-06-26 20:22:45,Unknown,drowsy,0
2025-06-26 20:22:45,Unknown,active,0
2025-06-26 20:22:45,Unknown,active,0
2025-06-26 20:22:45,Unknown,neutral,0
2025-06-26 20:22:45,Unknown,active,0
2025-06-26 20:22:45,Unknown,drowsy,0
2025-06-26 20:22:45,Unknown,neutral,0
2025-06-26 20:22:45,Unknown,neutral,0
2025-06-26 20:22:45,Unknown,drowsy,0
2025-06-26 20:22:45,Unknown,drowsy,0
2025-06-26 20:22:45,Unknown,neutral,0
2025-06-26 20:22:45,Unknown,neutral,0
2025-06-26 20:22:45,Unknown,active,0
2025-06-26 20:22:46,Unknown,drowsy,0
2025-06-26 20:22:46,Unknown,neutral,0
2025-06-26 20:22:46,Unknown,drowsy,0
2025-06-26 20:22:46,Unknown,active,0
2025-06-26 20:22:46,Unknown,active,0
2025-06-26 20:22:46,Unknown,neutral,0
2025-06-26 20:22:46,Unknown,active,0
2025-06-26 20:22:46,Unknown,neutral,0
2025-06-26 20:22:46,Unknown,active,0
2025-06-26 20:22:46,Unknown,active,0
2025-06-26 20:22:46,Unknown,neutral,0
2025-06-26 20:22:46,Unknown,active,0
2025-06-26 20:22:46,Open Palm,active,0
2025-06-26 20:22:46,Open Palm,active,0
2025-06-26 20:22:47,Open Palm,active,0
2025-06-26 20:22:47,Open Palm,neutral,0
2025-06-26 20:22:47,Open Palm,active,0
2025-06-26 20:22:47,Open Palm,neutral,0
2025-06-26 20:22:47,Open Palm,drowsy,0
2025-06-26 20:22:47,Open Palm,neutral,0
2025-06-26 20:22:47,Open Palm,active,0
2025-06-26 20:22:47,Open Palm,drowsy,0
2025-06-26 20:22:47,Open Palm,drowsy,0
2025-06-26 20:22:47,Open Palm,active,0
2025-06-26 20:22:47,Open Palm,drowsy,0
2025-06-26 20:22:47,Open Palm,neutral,0
2025-06-26 20:22:47,Open Palm,active,0
2025-06-26 20:22:48,Open Palm,neutral,0
2025-06-26 20:22:48,Unknown,active,0
2025-06-26 20:22:48,Unknown,neutral,0
2025-06-26 20:22:48,Unknown,neutral,0
2025-06-26 20:22:48,Unknown,active,0
2025-06-26 20:22:48,Unknown,active,0
2025-06-26 20:22:48,Unknown,drowsy,0
2025-06-26 20:22:48,Unknown,active,0
2025-06-26 20:22:48,Unknown,neutral,0
2025-06-26 20:22:48,Unknown,neutral,0
2025-06-26 20:22:48,Unknown,drowsy,0
2025-06-26 20:22:48,Unknown,active,0
2025-06-26 20:22:48,Unknown,neutral,0
2025-06-26 20:22:48,Unknown,neutral,0
2025-06-26 20:22:49,Unknown,active,0
2025-06-26 20:22:49,Unknown,active,0
2025-06-26 20:22:49,Unknown,active,0
2025-06-26 20:22:49,Unknown,neutral,0
2025-06-26 20:22:49,Unknown,active,0
2025-06-26 20:22:49,Unknown,neutral,0
2025-06-26 20:22:49,Unknown,drowsy,0
2025-06-26 20:22:49,Unknown,neutral,0
2025-06-26 20:22:49,Unknown,neutral,0
2025-06-26 20:22:49,Unknown,neutral,0
2025-06-26 20:22:49,Unknown,active,0
2025-06-26 20:22:49,Unknown,drowsy,0
2025-06-26 20:22:49,Unknown,neutral,0
2025-06-26 20:22:50,Unknown,neutral,0
2025-06-26 20:22:50,Unknown,drowsy,0
2025-06-26 20:22:50,Unknown,neutral,0
2025-06-26 20:22:50,Unknown,active,0
2025-06-26 20:22:50,Unknown,drowsy,0
2025-06-26 20:22:50,Unknown,active,0
2025-06-26 20:22:50,Unknown,active,0
2025-06-26 20:22:50,Unknown,neutral,0
2025-06-26 20:22:50,Unknown,drowsy,0
2025-06-26 20:22:50,Unknown,neutral,0
2025-06-26 20:22:50,Unknown,neutral,0
2025-06-26 20:22:50,Unknown,neutral,0
2025-06-26 20:22:50,Unknown,active,0
2025-06-26 20:22:51,Unknown,neutral,0
2025-06-26 20:22:51,Unknown,drowsy,0
2025-06-26 20:22:51,Unknown,drowsy,0
2025-06-26 20:22:51,Unknown,neutral,0
2025-06-26 20:22:51,Unknown,neutral,0
2025-06-26 20:22:51,Unknown,neutral,0
2025-06-26 20:22:51,Unknown,active,0
2025-06-26 20:22:51,Unknown,drowsy,0
2025-06-26 20:22:51,Unknown,drowsy,0
2025-06-26 20:22:51,Unknown,active,0
2025-06-26 20:22:51,Unknown,active,0
2025-06-26 20:22:51,Unknown,neutral,0
2025-06-26 20:22:52,Unknown,active,0
2025-06-26 20:22:52,Unknown,neutral,0
2025-06-26 20:22:52,Unknown,active,0
2025-06-26 20:22:52,Unknown,active,0
2025-06-26 20:22:52,Unknown,drowsy,0
2025-06-26 20:22:52,Unknown,active,0
2025-06-26 20:22:52,Unknown,neutral,0
2025-06-26 20:22:52,Unknown,neutral,0
2025-06-26 20:22:52,Unknown,drowsy,0
2025-06-26 20:22:52,Unknown,drowsy,0
2025-06-26 20:22:52,Unknown,drowsy,0
2025-06-26 20:22:52,Unknown,neutral,0
2025-06-26 20:22:52,Unknown,active,0
2025-06-26 20:22:53,Unknown,active,0
2025-06-26 20:22:53,Unknown,drowsy,0
2025-06-27 11:03:27,Unknown,drowsy,0
2025-06-27 11:03:27,Unknown,drowsy,0
2025-06-27 11:03:27,Unknown,active,0
2025-06-27 11:03:27,Fist,neutral,0
2025-06-27 11:03:28,Unknown,neutral,0
2025-06-27 11:03:50,Unknown,active,0
2025-06-27 11:03:50,Unknown,neutral,0
2025-06-27 11:03:50,Unknown,drowsy,0
2025-06-27 11:03:50,Unknown,neutral,0
2025-06-27 11:03:51,Unknown,neutral,0
2025-06-27 11:03:51,Unknown,active,0
2025-06-27 11:03:51,Unknown,active,0
2025-06-27 11:03:51,Unknown,active,0
2025-06-27 11:03:51,Unknown,drowsy,0
2025-06-27 11:03:51,Unknown,active,0
2025-06-27 11:03:51,Unknown,active,0
2025-06-27 11:03:51,Unknown,neutral,0
2025-06-27 11:03:51,Unknown,active,0
2025-06-27 11:03:51,Unknown,neutral,0
2025-06-27 11:03:52,Unknown,drowsy,0
2025-06-27 11:03:52,Unknown,neutral,0
2025-06-27 11:03:52,Unknown,neutral,0
2025-06-27 11:03:52,Unknown,active,0
2025-06-27 11:03:52,Unknown,neutral,0
2025-06-27 11:03:52,Unknown,active,0
2025-06-27 11:03:52,Unknown,drowsy,0
2025-06-27 11:03:52,Unknown,drowsy,0
2025-06-27 11:03:52,Unknown,active,0
2025-06-27 11:03:52,Unknown,drowsy,0
2025-06-27 11:03:52,Unknown,active,0
2025-06-27 11:03:52,Unknown,active,0
2025-06-27 11:03:53,Unknown,neutral,0
2025-06-27 11:03:53,Unknown,drowsy,0
2025-06-27 11:03:53,Unknown,drowsy,0
2025-06-27 11:03:53,Unknown,drowsy,0
2025-06-27 11:03:53,Unknown,active,0
2025-06-27 11:03:53,Unknown,active,0
2025-06-27 11:03:53,Unknown,neutral,0
2025-06-27 11:03:53,Unknown,neutral,0
2025-06-27 11:03:53,Unknown,drowsy,0
2025-06-27 11:03:53,Unknown,active,0
2025-06-27 11:03:53,Unknown,drowsy,0
2025-06-27 11:03:54,Unknown,neutral,0
2025-06-27 11:03:54,Unknown,neutral,0
2025-06-27 11:03:54,Unknown,neutral,0
2025-06-27 11:03:54,Unknown,drowsy,0
2025-06-27 11:03:54,Unknown,neutral,0
2025-06-27 11:03:54,Unknown,neutral,0
2025-06-27 11:03:54,Unknown,neutral,0
2025-06-27 11:03:54,Unknown,neutral,0
2025-06-27 11:03:54,Unknown,neutral,0
2025-06-27 11:03:54,Unknown,neutral,0
2025-06-27 11:03:54,Unknown,neutral,0
2025-06-27 11:03:55,Unknown,active,0
2025-06-27 11:03:55,Unknown,drowsy,0
2025-06-27 11:03:55,Unknown,drowsy,0
2025-06-27 11:03:55,Unknown,neutral,0
2025-06-27 11:03:55,Thumbs Up,active,1
2025-06-27 11:04:13,Unknown,neutral,0
2025-06-27 11:04:13,Unknown,active,0
2025-06-27 11:04:13,Unknown,drowsy,0
2025-06-27 11:04:13,Unknown,active,0
2025-06-27 11:04:13,Unknown,neutral,0
2025-06-27 11:04:13,Unknown,drowsy,0
2025-06-27 11:04:13,Unknown,active,0
2025-06-27 11:04:13,Unknown,drowsy,0
2025-06-27 11:04:14,Unknown,drowsy,0
2025-06-27 11:04:14,Unknown,active,0
2025-06-27 11:04:14,Unknown,active,0
2025-06-27 11:04:14,Unknown,neutral,0
2025-06-27 11:04:14,Unknown,neutral,0
2025-06-27 11:04:14,Unknown,drowsy,0
2025-06-27 11:04:14,Unknown,active,0
2025-06-27 11:04:14,Unknown,neutral,0
2025-06-27 11:04:14,Unknown,neutral,0
2025-06-27 11:04:14,Unknown,neutral,0
2025-06-27 11:04:14,Unknown,active,0
2025-06-27 11:04:14,Unknown,drowsy,0
2025-06-27 11:04:14,Unknown,drowsy,0
2025-06-27 11:04:15,Unknown,neutral,0
2025-06-27 11:04:15,Unknown,neutral,0
2025-06-27 11:04:15,Unknown,drowsy,0
2025-06-27 11:04:15,Unknown,neutral,0
2025-06-27 11:04:15,Unknown,drowsy,0
2025-06-27 11:04:15,Unknown,neutral,0
2025-06-27 11:04:15,Unknown,neutral,0
2025-06-27 11:04:15,Unknown,drowsy,0
2025-06-27 11:04:15,Thumbs Up,drowsy,0
2025-06-27 11:04:21,Fist,neutral,0
2025-06-27 11:04:21,Fist,neutral,0
2025-06-27 11:04:21,Fist,drowsy,0
2025-06-27 11:04:21,Fist,neutral,0
2025-06-27 11:04:21,Fist,neutral,0
2025-06-27 11:04:22,Fist,drowsy,0
2025-06-27 11:04:22,Fist,active,0
2025-06-27 11:04:22,Fist,neutral,0
2025-06-27 11:04:22,Fist,drowsy,0
2025-06-27 11:04:22,Fist,active,0
2025-06-27 11:04:22,Fist,drowsy,0
2025-06-27 11:04:22,Fist,drowsy,0
2025-06-27 11:04:25,Fist,drowsy,0
2025-06-27 11:04:25,Fist,active,0
2025-06-27 11:04:25,Fist,neutral,0
2025-06-27 11:04:25,Fist,drowsy,0
2025-06-27 11:04:25,Fist,active,0
2025-06-27 11:04:25,Fist,drowsy,0
2025-06-27 11:04:25,Fist,drowsy,0
2025-06-27 11:04:25,Fist,active,0
2025-06-27 11:04:25,Fist,neutral,0
2025-06-27 11:04:26,Fist,neutral,0
2025-06-27 11:04:26,Fist,neutral,0
2025-06-27 11:04:26,Fist,drowsy,0
2025-06-27 11:04:26,Fist,active,0
2025-06-27 11:04:26,Fist,neutral,0
2025-06-27 11:04:26,Fist,drowsy,0
2025-06-27 11:04:26,Fist,drowsy,0
2025-06-27 11:04:26,Fist,active,0
2025-06-27 11:04:26,Fist,neutral,0
2025-06-27 11:04:26,Fist,drowsy,0
2025-06-27 11:04:26,Fist,neutral,0
2025-06-27 11:04:27,Fist,drowsy,0
2025-06-27 11:04:27,Fist,active,0
2025-06-27 11:04:27,Fist,drowsy,0
2025-06-27 11:04:27,Fist,active,0
2025-06-27 11:04:27,Fist,active,0
2025-06-27 11:04:27,Fist,neutral,0
2025-06-27 11:04:27,Fist,drowsy,0
2025-06-27 11:04:27,Fist,drowsy,0
2025-06-27 11:04:27,Fist,neutral,0
2025-06-27 11:04:27,Fist,active,0
2025-06-27 11:04:27,Fist,neutral,0
2025-06-27 11:04:28,Fist,active,0
2025-06-27 11:04:28,Fist,drowsy,0
2025-06-27 11:04:28,Fist,neutral,0
2025-06-27 11:04:28,Fist,active,0
2025-06-27 11:04:28,Fist,active,0
2025-06-27 11:04:28,Fist,neutral,0
2025-06-27 11:04:28,Fist,neutral,0
2025-06-27 11:04:28,Fist,neutral,0
2025-06-27 11:04:28,Fist,active,0
2025-06-27 11:04:28,Fist,drowsy,0
2025-06-27 11:04:28,Fist,drowsy,0
2025-06-27 11:04:29,Fist,active,0
2025-06-27 11:04:29,Fist,active,0
2025-06-27 11:04:29,Fist,drowsy,0
2025-06-27 11:04:29,Fist,drowsy,0
2025-06-27 11:04:29,Fist,active,0
2025-06-27 11:04:29,Fist,neutral,0
2025-06-27 11:04:29,Fist,neutral,0
2025-06-27 11:04:29,Fist,drowsy,0
2025-06-27 11:04:29,Fist,drowsy,0
2025-06-27 11:04:29,Fist,neutral,0
2025-06-27 11:04:30,Fist,neutral,0
2025-06-27 11:04:30,Fist,neutral,0
2025-06-27 11:04:30,Fist,drowsy,0
2025-06-27 11:04:30,Unknown,neutral,0
2025-06-27 11:04:30,Unknown,drowsy,0
2025-06-27 11:04:30,Open Palm,neutral,0
2025-06-27 11:04:30,Open Palm,active,0
2025-06-27 11:04:30,Unknown,neutral,0
2025-06-27 11:04:30,Open Palm,active,0
2025-06-27 11:04:30,Unknown,drowsy,0
2025-06-27 11:04:31,Unknown,neutral,0
2025-06-27 11:04:31,Open Palm,drowsy,0
2025-06-27 11:04:31,Open Palm,active,0
2025-06-27 11:04:31,Open Palm,active,0
2025-06-27 11:04:31,Open Palm,neutral,0
2025-06-27 11:04:31,Open Palm,neutral,0
2025-06-27 11:04:32,Open Palm,active,0
2025-06-27 11:04:32,Open Palm,active,0
2025-06-27 11:04:32,Open Palm,drowsy,0
2025-06-27 11:04:32,Open Palm,neutral,0
2025-06-27 11:04:32,Unknown,neutral,0
2025-06-27 11:04:32,Unknown,active,0
2025-06-27 11:04:32,Open Palm,active,0
2025-06-27 11:04:32,Unknown,neutral,0
2025-06-27 11:04:32,Unknown,neutral,0
2025-06-27 11:04:32,Unknown,drowsy,0
2025-06-27 11:04:32,Unknown,active,0
2025-06-27 11:04:33,Open Palm,drowsy,0
2025-06-27 11:04:33,Unknown,drowsy,0
2025-06-27 11:04:33,Open Palm,neutral,0
2025-06-27 11:04:33,Open Palm,drowsy,0
2025-06-27 11:04:33,Open Palm,active,0
2025-06-27 11:04:33,Unknown,neutral,0
2025-06-27 11:04:33,Open Palm,drowsy,0
2025-06-27 11:04:33,Unknown,drowsy,0
2025-06-27 11:04:33,Open Palm,active,0
2025-06-27 11:04:33,Open Palm,neutral,0
2025-06-27 11:04:33,Open Palm,active,0
2025-06-27 11:04:33,Unknown,drowsy,0
2025-06-27 11:04:34,Open Palm,neutral,0
2025-06-27 11:04:34,Unknown,neutral,0
2025-06-27 11:04:34,Open Palm,active,0
2025-06-27 11:04:34,Unknown,active,0
2025-06-27 11:04:34,Unknown,drowsy,0
2025-06-27 11:04:34,Open Palm,active,0
2025-06-27 11:04:34,Open Palm,drowsy,0
2025-06-27 11:04:34,Open Palm,drowsy,0
2025-06-27 11:04:34,Open Palm,active,0
2025-06-27 11:04:34,Open Palm,drowsy,0
2025-06-27 11:04:34,Open Palm,neutral,0
2025-06-27 11:04:35,Open Palm,active,0
2025-06-27 11:04:35,Fist,drowsy,0
2025-06-27 11:04:35,Thumbs Up,neutral,0
2025-06-27 11:04:35,Thumbs Up,active,1
2025-06-27 11:05:01,Unknown,drowsy,0
2025-06-27 11:05:01,Unknown,drowsy,0
2025-06-27 11:05:01,Unknown,neutral,0
2025-06-27 11:05:01,Unknown,active,0
2025-06-27 11:05:01,Unknown,active,0
2025-06-27 11:05:01,Unknown,neutral,0
2025-06-27 11:05:01,Unknown,drowsy,0
2025-06-27 11:05:02,Unknown,drowsy,0
2025-06-27 11:05:02,Unknown,neutral,0
2025-06-27 11:05:02,Unknown,neutral,0
2025-06-27 11:05:02,Unknown,drowsy,0
2025-06-27 11:05:02,Unknown,neutral,0
2025-06-27 11:05:02,Unknown,active,0
2025-06-27 11:05:02,Unknown,neutral,0
2025-06-27 11:05:02,Unknown,drowsy,0
2025-06-27 11:05:02,Unknown,active,0
2025-06-27 11:05:02,Unknown,neutral,0
2025-06-27 11:05:02,Unknown,neutral,0
2025-06-27 11:05:02,Unknown,drowsy,0
2025-06-27 11:05:03,Unknown,drowsy,0
2025-06-27 11:05:03,Unknown,active,0
2025-06-27 11:05:03,Unknown,drowsy,0
2025-06-27 11:05:03,Unknown,drowsy,0
2025-06-27 11:05:03,Unknown,neutral,0
2025-06-27 11:05:03,Unknown,active,0
2025-06-27 11:05:03,Unknown,active,0
2025-06-27 11:05:03,Unknown,drowsy,0
2025-06-27 11:05:03,Unknown,active,0
2025-06-27 11:05:03,Unknown,drowsy,0
2025-06-27 11:05:03,Unknown,drowsy,0
2025-06-27 11:05:03,Unknown,drowsy,0
2025-06-27 11:05:04,Unknown,neutral,0
2025-06-27 11:05:04,Unknown,drowsy,0
2025-06-27 11:05:04,Thumbs Up,neutral,0
2025-06-27 11:05:04,Thumbs Up,drowsy,0
2025-06-27 11:05:04,Open Palm,drowsy,0
2025-06-27 11:05:08,Unknown,drowsy,0
2025-06-27 11:05:08,Unknown,drowsy,0
2025-06-27 11:05:08,Unknown,active,0
2025-06-27 11:05:08,Unknown,drowsy,0
2025-06-27 11:05:08,Unknown,drowsy,0
2025-06-27 11:05:08,Unknown,active,0
2025-06-27 11:05:09,Unknown,neutral,0
2025-06-27 11:05:09,Unknown,active,0
2025-06-27 11:05:09,Unknown,active,0
2025-06-27 11:05:09,Unknown,drowsy,0
2025-06-27 11:05:09,Unknown,drowsy,0
2025-06-27 11:05:09,Unknown,neutral,0
2025-06-27 11:05:09,Unknown,neutral,0
2025-06-27 11:05:09,Unknown,drowsy,0
2025-06-27 11:05:09,Unknown,neutral,0
2025-06-27 11:05:09,Unknown,neutral,0
2025-06-27 11:05:09,Unknown,drowsy,0
2025-06-27 11:05:10,Unknown,neutral,0
2025-06-27 11:05:10,Unknown,drowsy,0
2025-06-27 11:05:10,Unknown,active,0
2025-06-27 11:05:10,Unknown,drowsy,0
2025-06-27 11:05:10,Unknown,neutral,0
2025-06-27 11:05:10,Unknown,neutral,0
2025-06-27 11:05:10,Unknown,drowsy,0
2025-06-27 11:05:10,Unknown,neutral,0
2025-06-27 11:05:10,Unknown,drowsy,0
2025-06-27 11:05:10,Unknown,active,0
2025-06-27 11:05:10,Unknown,neutral,0
2025-06-27 11:05:11,Unknown,neutral,0
2025-06-27 11:05:11,Unknown,drowsy,0
2025-06-27 11:05:11,Unknown,neutral,0
2025-06-27 11:05:11,Unknown,drowsy,0
2025-06-27 11:05:11,Unknown,drowsy,0
2025-06-27 11:05:11,Unknown,neutral,0
2025-06-27 11:05:11,Unknown,drowsy,0
2025-06-27 11:05:11,Unknown,drowsy,0
2025-06-27 11:05:11,Unknown,neutral,0
2025-06-27 11:05:11,Unknown,neutral,0
2025-06-27 11:05:11,Unknown,neutral,0
2025-06-27 11:05:12,Unknown,active,0
2025-06-27 11:05:12,Unknown,neutral,0
2025-06-27 11:05:12,Unknown,neutral,0
2025-06-27 11:05:12,Unknown,active,0
2025-06-27 11:05:12,Unknown,active,0
2025-06-27 11:05:12,Unknown,drowsy,0
2025-06-27 11:05:12,Unknown,active,0
2025-06-27 11:05:12,Unknown,neutral,0
2025-06-27 11:05:12,Unknown,active,0
2025-06-27 11:05:12,Unknown,active,0
2025-06-27 11:05:12,Unknown,active,0
2025-06-27 11:05:13,Unknown,drowsy,0
2025-06-27 11:05:13,Unknown,active,0
2025-06-27 11:05:13,Unknown,neutral,0
2025-06-27 11:05:13,Unknown,neutral,0
2025-06-27 11:05:13,Unknown,drowsy,0
2025-06-27 11:05:13,Unknown,drowsy,0
2025-06-27 11:05:13,Unknown,neutral,0
2025-06-27 11:05:13,Unknown,neutral,0
2025-06-27 11:05:13,Unknown,active,0
2025-06-27 11:05:13,Unknown,drowsy,0
2025-06-27 11:05:13,Unknown,drowsy,0
2025-06-27 11:05:14,Unknown,neutral,0
2025-06-27 11:05:14,Unknown,drowsy,0
